serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
408,3,4,16,1,2,0,2,17,0,1,1,0.5,4,0
409,5,3,17,1,0,0,2,18,0,1,1,1.6666666666666667,3,0
410,2,4,10,2,0,0,1,12,0,0,0,0.4,4,0
411,2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0
412,4,4,21,1,1,0,-1,22,0,0,0,2.0,4,0
413,5,3,21,1,0,0,-1,22,0,0,0,1.25,3,0
414,1,2,4,0,2,0,-1,4,0,0,0,0.2,2,0
415,4,3,17,0,1,0,-1,17,0,0,0,4.0,3,0
416,4,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
417,8,3,30,0,0,0,0,30,0,0,0,2.0,3,0
418,3,2,9,1,0,1,-1,10,0,0,0,0.375,2,0
419,4,3,14,1,0,0,-1,15,0,0,0,1.3333333333333333,3,0
420,1,1,1,1,1,0,-1,2,0,0,0,0.25,1,0
421,6,3,21,1,1,0,1,22,0,0,0,6.0,3,0
422,2,5,14,1,1,0,1,15,0,0,0,0.3333333333333333,5,0
423,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0
424,3,4,15,1,0,0,1,16,0,0,0,0.75,4,0
425,3,4,18,1,0,1,1,19,0,0,0,1.0,4,0
426,3,2,9,1,0,0,-1,10,0,0,0,1.0,2,0
427,5,3,21,1,0,0,-1,22,0,0,0,1.6666666666666667,3,0
428,9,4,41,1,0,1,2,42,0,1,1,1.8,4,0
429,5,3,22,1,0,0,-1,23,0,0,0,0.5555555555555556,3,0
430,7,4,34,1,0,0,-1,35,0,0,0,1.4,4,0
431,4,3,17,1,0,0,-1,18,0,0,0,0.5714285714285714,3,0
432,3,3,12,1,0,0,-1,13,0,0,0,0.75,3,0
433,9,3,33,1,0,0,3,34,0,0,0,3.0,3,0
434,8,4,41,1,0,1,4,42,0,1,1,0.8888888888888888,4,0
435,1,2,4,1,0,0,-1,5,0,0,0,0.125,2,0
436,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
437,5,3,21,1,0,0,1,22,0,0,0,2.5,3,0
438,3,4,15,1,0,0,-1,16,0,0,0,0.6,4,0
439,3,3,12,1,0,0,-1,13,0,0,0,1.0,3,0
440,2,4,11,1,0,0,-1,12,0,0,0,0.6666666666666666,4,0
441,5,4,24,1,0,1,-1,25,0,0,0,2.5,4,0
442,4,4,20,1,0,0,-1,21,0,0,0,0.8,4,0
443,4,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
444,1,3,5,1,0,0,0,6,0,0,0,0.25,3,0
445,2,3,10,1,0,0,1,11,1,0,0,2.0,3,0
446,2,2,7,1,0,0,-1,8,0,0,0,1.0,2,0
447,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
448,5,4,27,1,0,0,1,28,0,0,0,5.0,4,0
449,6,4,28,1,0,0,-1,29,0,0,0,1.2,4,0
450,7,3,24,1,0,0,-1,25,0,0,0,1.1666666666666667,3,0
451,2,4,11,1,2,0,-1,12,0,0,0,0.2857142857142857,4,0
452,1,3,6,1,1,0,-1,7,0,0,0,0.5,3,0
453,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
454,7,3,23,1,0,0,-1,24,0,0,0,2.3333333333333335,3,0
455,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0
456,9,3,33,1,0,4,1,34,0,0,0,9.0,3,0
457,1,0,0,0,1,0,-1,0,0,0,0,0.1111111111111111,0,0
458,5,3,18,2,0,1,-1,20,0,0,0,5.0,3,0
459,7,3,29,1,1,1,1,30,0,0,0,1.4,3,0
460,3,3,12,0,2,0,-1,12,0,0,0,0.42857142857142855,3,0
461,3,3,13,1,1,0,1,14,0,0,0,1.0,3,0
462,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
463,8,4,42,1,3,1,1,43,0,0,0,8.0,4,0
464,6,3,24,1,0,0,1,25,0,0,0,0.75,3,0
465,1,1,2,1,1,0,-1,3,0,0,0,0.16666666666666666,1,0
466,5,3,20,1,0,0,-1,21,0,0,0,5.0,3,0
467,3,2,7,1,1,0,-1,8,0,0,0,0.6,2,0
468,4,2,11,1,0,0,-1,12,0,0,0,1.3333333333333333,2,0
469,5,3,19,1,0,0,-1,20,0,0,0,1.25,3,0
470,4,2,12,1,0,0,-1,13,0,0,0,0.8,2,0
471,11,3,45,1,0,2,3,46,0,0,0,2.75,3,0
472,1,4,7,1,0,0,1,8,0,0,0,0.09090909090909091,4,0
473,3,2,7,2,0,0,1,9,0,0,0,3.0,2,0
474,11,4,50,1,0,2,1,51,0,0,0,3.6666666666666665,4,0
475,7,2,21,2,0,1,-1,23,0,0,0,0.6363636363636364,2,0
476,3,4,17,1,0,0,1,18,0,0,0,0.42857142857142855,4,0
477,5,3,21,1,0,0,0,22,1,0,0,1.6666666666666667,3,0
478,2,5,15,2,0,0,2,17,0,1,1,0.4,5,0
479,1,3,5,1,0,0,-1,6,0,0,0,0.5,3,0
480,6,4,28,1,0,1,1,29,0,0,0,6.0,4,0
481,1,2,4,1,0,0,1,5,0,0,0,0.16666666666666666,2,0
482,7,3,27,2,0,1,1,29,1,0,0,7.0,3,0
483,5,3,22,1,0,0,-1,23,0,0,0,0.7142857142857143,3,0
484,6,4,30,1,2,1,-1,31,0,0,0,1.2,4,0
485,8,2,24,1,0,1,1,25,0,0,0,1.3333333333333333,2,0
486,3,2,10,1,0,0,1,11,0,0,0,0.375,2,0
487,7,4,33,1,0,0,-1,34,0,0,0,2.3333333333333335,4,0
488,5,4,24,1,0,0,3,25,0,0,0,0.7142857142857143,4,0
489,3,3,12,1,0,0,-1,13,0,0,0,0.6,3,0
490,4,2,10,1,0,1,0,11,0,0,0,1.3333333333333333,2,0
491,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
492,7,3,26,1,0,1,0,27,0,0,0,2.3333333333333335,3,0
493,9,4,41,1,0,1,-1,42,0,0,0,1.2857142857142858,4,0
494,4,3,14,1,0,0,-1,15,0,0,0,0.4444444444444444,3,0
495,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
496,5,5,30,1,0,1,3,31,1,0,0,5.0,5,0
497,4,3,14,1,0,0,-1,15,1,0,0,0.8,3,0
498,4,4,23,1,0,0,-1,24,0,0,0,1.0,4,0
499,12,4,52,1,0,1,2,53,0,0,0,3.0,4,0
500,9,4,41,1,0,1,-1,42,0,0,0,0.75,4,0
501,10,4,47,1,0,0,1,48,0,0,0,1.1111111111111112,4,0
502,2,2,7,1,0,0,0,8,0,0,0,0.2,2,0
503,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
504,7,4,34,1,0,0,-1,35,0,0,0,7.0,4,0
505,10,3,38,2,0,2,4,40,0,0,0,1.4285714285714286,3,0
506,3,3,13,1,0,0,-1,14,0,0,0,0.3,3,0
507,15,3,51,1,0,1,-1,52,0,0,0,5.0,3,0
508,2,2,7,1,0,1,1,8,0,0,0,0.13333333333333333,2,0
509,6,5,35,1,1,0,1,36,0,0,0,3.0,5,0
510,6,4,29,2,0,0,-1,31,0,0,0,1.0,4,0
511,3,2,9,1,0,0,-1,10,0,0,0,0.5,2,0
512,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0
513,1,4,8,1,0,0,2,9,0,1,1,1.0,4,0
514,5,3,18,1,0,1,-1,19,0,0,0,5.0,3,0
515,1,2,3,1,0,0,-1,4,0,0,0,0.2,2,0
516,3,1,6,1,1,0,-1,7,2,0,0,3.0,1,0
517,4,6,29,1,0,0,2,30,0,1,1,1.3333333333333333,6,0
518,5,3,20,1,0,2,-1,21,0,0,0,1.25,3,0
519,5,4,23,1,0,1,-1,24,0,0,0,1.0,4,0
520,6,3,23,1,0,1,-1,24,0,0,0,1.2,3,0
521,3,2,8,1,0,0,-1,9,0,0,0,0.5,2,0
522,4,3,16,1,0,1,1,17,0,0,0,1.3333333333333333,3,0
523,4,3,18,1,0,0,2,19,0,1,1,1.0,3,0
524,3,4,17,1,0,0,-1,18,0,0,0,0.75,4,0
525,3,3,13,1,1,0,2,14,0,1,1,1.0,3,0
526,4,2,12,2,0,0,-1,14,0,0,0,1.3333333333333333,2,0
527,2,2,6,1,0,0,-1,7,0,0,0,0.5,2,0
528,7,2,21,2,0,1,-1,23,0,0,0,3.5,2,0
529,3,3,14,1,0,0,1,15,0,0,0,0.42857142857142855,3,0
530,4,3,14,1,0,0,-1,15,0,0,0,1.3333333333333333,3,0
531,2,2,6,0,1,0,-1,6,0,0,0,0.5,2,0
532,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
533,4,2,12,0,1,0,-1,12,0,0,0,4.0,2,0
534,8,4,35,3,1,0,2,38,0,1,1,2.0,4,0
535,7,3,26,1,0,1,-1,27,0,0,0,0.875,3,0
536,1,0,0,0,1,0,-1,0,0,0,0,0.14285714285714285,0,0
537,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
538,3,4,17,1,0,1,-1,18,1,0,0,1.0,4,0
539,2,4,11,1,0,0,-1,12,0,0,0,0.6666666666666666,4,0
540,7,3,23,1,0,1,-1,24,0,0,0,3.5,3,0
541,4,2,10,1,0,0,-1,11,0,0,0,0.5714285714285714,2,0
542,3,4,18,1,0,0,3,19,0,1,1,0.75,4,0
543,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0
544,4,2,11,1,0,1,-1,12,0,0,0,2.0,2,0
545,8,4,37,2,0,1,2,39,0,1,1,2.0,4,0
546,4,3,14,1,0,0,-1,15,1,0,0,0.5,3,0
547,6,3,23,2,0,1,2,25,0,1,1,1.5,3,0
548,1,0,0,0,0,0,-1,0,0,0,0,0.16666666666666666,0,0
549,14,3,49,3,0,0,-1,52,0,0,0,14.0,3,0
550,7,3,23,2,0,1,-1,25,0,0,0,0.5,3,0
551,2,3,9,2,1,0,-1,11,0,0,0,0.2857142857142857,3,0
552,4,2,11,1,0,1,-1,12,0,0,0,2.0,2,0
553,5,3,18,1,0,0,1,19,0,0,0,1.25,3,0
554,3,4,15,1,0,0,1,16,0,0,0,0.6,4,0
555,9,4,40,1,0,0,3,41,0,0,0,3.0,4,0
556,4,2,10,2,0,0,-1,12,1,0,0,0.4444444444444444,2,0
557,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
558,4,3,17,1,0,0,-1,18,0,0,0,2.0,3,0
559,5,3,17,1,0,0,-1,18,0,0,0,1.25,3,0
560,4,3,13,2,0,0,-1,15,0,0,0,0.8,3,0
561,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
562,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
563,3,2,10,1,0,1,-1,11,0,0,0,3.0,2,0
564,2,3,9,1,0,0,-1,10,0,0,0,0.6666666666666666,3,0
565,4,3,14,2,0,0,-1,16,0,0,0,2.0,3,0
566,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
567,4,2,13,1,1,0,-1,14,0,0,0,4.0,2,0
568,5,2,13,3,0,0,-1,16,1,0,0,1.25,2,0
569,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
570,3,3,12,1,0,0,-1,13,0,0,0,3.0,3,0
571,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0
572,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0
573,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
574,7,3,27,2,1,1,-1,29,0,0,0,7.0,3,0
575,5,2,14,3,0,0,-1,17,0,0,0,0.7142857142857143,2,0
576,5,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
577,6,3,24,1,0,1,1,25,0,0,0,1.2,3,0
578,8,3,26,1,0,0,-1,27,0,0,0,1.3333333333333333,3,0
579,6,3,21,2,0,1,-1,23,0,0,0,0.75,3,0
580,3,3,11,1,0,0,-1,12,0,0,0,0.5,3,0
581,9,3,38,1,0,0,1,39,1,0,0,3.0,3,0
582,2,4,11,1,0,0,1,12,0,0,0,0.2222222222222222,4,0
583,3,1,6,1,0,0,1,7,0,0,0,1.5,1,0
584,2,1,4,1,0,0,0,5,0,0,0,0.6666666666666666,1,0
585,3,5,20,1,0,0,-1,21,0,0,0,1.5,5,0
586,2,1,3,0,0,1,0,3,0,0,0,0.6666666666666666,1,0
587,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
588,4,3,15,1,0,0,-1,16,0,0,0,1.3333333333333333,3,0
589,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
590,6,4,28,1,0,0,-1,29,0,0,0,6.0,4,0
591,1,2,3,1,0,0,0,4,0,0,0,0.16666666666666666,2,0
592,6,3,22,1,0,1,1,23,0,0,0,6.0,3,0
593,5,2,14,1,0,1,-1,15,1,0,0,0.8333333333333334,2,0
594,5,3,19,2,0,1,-1,21,0,0,0,1.0,3,0
595,8,3,34,0,1,0,1,34,0,0,0,1.6,3,0
596,4,2,10,1,1,0,-1,11,0,0,0,0.5,2,0
597,5,2,16,1,0,0,-1,17,0,0,0,1.25,2,0
598,3,2,9,1,0,0,0,10,0,0,0,0.6,2,0
599,2,2,5,1,0,0,-1,6,0,0,0,0.6666666666666666,2,0
600,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
601,6,3,24,0,1,1,-1,24,0,0,0,2.0,3,0
602,4,2,11,1,1,0,-1,12,0,0,0,0.6666666666666666,2,0
603,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0
604,1,2,4,1,1,0,-1,5,0,0,0,0.5,2,0
605,4,1,7,1,0,0,-1,8,1,0,0,4.0,1,0
606,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
607,3,2,10,1,0,0,-1,11,0,0,0,3.0,2,0
608,1,1,2,1,0,0,0,3,0,0,0,0.3333333333333333,1,0
609,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0
610,4,3,17,1,0,0,-1,18,0,0,0,4.0,3,0
611,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
612,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0
613,5,4,25,1,0,0,2,26,0,0,0,1.0,4,0
614,4,3,16,2,0,0,-1,18,0,0,0,0.8,3,0
615,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0
616,4,3,16,2,1,0,2,18,0,1,1,4.0,3,0
617,1,1,2,1,0,0,0,3,0,0,0,0.25,1,0
618,6,3,20,3,0,1,-1,23,0,0,0,6.0,3,0
619,4,3,16,1,0,0,-1,17,0,0,0,0.6666666666666666,3,0
620,8,3,32,1,0,1,1,33,0,0,0,2.0,3,0
621,1,2,3,1,0,0,-1,4,0,0,0,0.125,2,0
622,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
623,8,3,27,3,0,0,-1,30,1,0,0,8.0,3,0
624,1,1,2,1,0,0,-1,3,0,0,0,0.125,1,0
625,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
626,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
627,6,3,23,1,0,0,-1,24,0,0,0,3.0,3,0
628,5,3,18,1,0,0,-1,19,0,0,0,0.8333333333333334,3,0
629,3,2,10,0,1,1,-1,10,1,0,0,0.6,2,0
630,4,4,18,2,0,0,-1,20,0,0,0,1.3333333333333333,4,0
631,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0
632,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
633,3,2,7,1,0,0,-1,8,0,0,0,3.0,2,0
634,7,5,42,1,0,0,-1,43,0,0,0,2.3333333333333335,5,0
635,4,2,13,1,0,0,-1,14,0,0,0,0.5714285714285714,2,0
636,4,3,15,1,0,2,-1,16,1,0,0,1.0,3,0
637,3,3,12,1,0,0,-1,13,0,0,0,0.75,3,0
638,1,3,6,1,0,0,1,7,0,0,0,0.3333333333333333,3,0
639,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
640,2,3,9,1,0,0,1,10,0,0,0,0.5,3,0
641,2,3,9,1,0,0,-1,10,0,0,0,1.0,3,0
642,5,3,19,2,0,0,1,21,0,0,0,2.5,3,0
643,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
644,7,3,27,2,0,1,1,29,0,0,0,7.0,3,0
645,3,4,16,1,1,0,-1,17,0,0,0,0.42857142857142855,4,0
646,6,3,22,1,0,0,-1,23,0,0,0,2.0,3,0
647,10,3,32,1,0,3,0,33,1,0,0,1.6666666666666667,3,0
648,4,3,15,0,1,0,-1,15,0,0,0,0.4,3,0
649,1,1,2,1,0,0,0,3,0,0,0,0.25,1,0
650,5,3,21,1,0,0,-1,22,0,0,0,5.0,3,0
651,3,3,13,1,1,1,-1,14,0,0,0,0.6,3,0
652,4,2,11,1,0,0,-1,12,0,0,0,1.3333333333333333,2,0
653,4,3,16,1,0,0,-1,17,0,0,0,1.0,3,0
654,1,3,5,1,0,0,0,6,0,0,0,0.25,3,0
655,8,3,29,1,1,3,-1,30,0,0,0,8.0,3,0
656,5,2,15,1,0,0,0,16,0,0,0,0.625,2,0
657,1,4,7,1,0,0,0,8,0,0,0,0.2,4,0
658,7,4,32,1,0,2,1,33,1,0,0,7.0,4,0
659,7,3,29,1,0,2,-1,30,1,0,0,1.0,3,0
660,1,2,5,0,0,0,-1,5,0,0,0,0.14285714285714285,2,0
661,1,1,3,0,1,0,-1,3,0,0,0,1.0,1,0
662,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
663,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
664,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0
665,2,3,9,0,1,0,-1,9,0,0,0,2.0,3,0
666,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0
667,3,4,15,1,0,0,-1,16,0,0,0,1.0,4,0
668,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
669,5,3,20,0,1,0,1,20,0,0,0,5.0,3,0
670,1,2,4,1,0,0,1,5,0,0,0,0.2,2,0
671,9,4,39,2,0,1,2,41,0,1,1,9.0,4,0
672,7,4,29,4,0,0,1,33,1,0,0,0.7777777777777778,4,0
673,1,1,2,1,0,0,-1,3,0,0,0,0.14285714285714285,1,0
674,4,3,17,1,0,0,-1,18,0,0,0,4.0,3,0
675,1,3,5,1,0,0,-1,6,0,0,0,0.25,3,0
676,3,2,9,1,0,0,-1,10,1,0,0,3.0,2,0
677,4,4,20,2,0,1,1,22,0,0,0,1.3333333333333333,4,0
678,6,3,26,1,0,0,-1,27,0,0,0,1.5,3,0
679,4,3,18,1,0,1,-1,19,0,0,0,0.6666666666666666,3,0
680,4,3,14,1,0,0,-1,15,0,0,0,1.0,3,0
681,5,3,17,1,0,0,-1,18,0,0,0,1.25,3,0
682,4,2,13,1,0,0,0,14,0,0,0,0.8,2,0
683,3,4,15,1,0,1,1,16,1,0,0,0.75,4,0
684,10,3,32,1,0,0,-1,33,0,0,0,3.3333333333333335,3,0
685,3,4,17,1,0,0,1,18,0,0,0,0.3,4,0
686,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
687,6,3,21,1,1,0,-1,22,0,0,0,3.0,3,0
688,3,2,10,1,0,0,-1,11,0,0,0,0.5,2,0
689,5,3,18,0,1,0,-1,18,0,0,0,1.6666666666666667,3,0
690,5,2,14,1,0,0,-1,15,1,0,0,1.0,2,0
691,2,3,9,1,0,1,1,10,0,0,0,0.4,3,0
692,5,4,26,1,0,0,-1,27,0,0,0,2.5,4,0
693,2,2,7,1,0,0,-1,8,0,0,0,0.4,2,0
694,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
695,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0
696,3,2,10,1,1,0,-1,11,0,0,0,1.0,2,0
697,2,2,6,1,0,1,-1,7,0,0,0,0.6666666666666666,2,0
698,2,3,8,1,0,0,-1,9,0,0,0,1.0,3,0
699,2,4,12,1,0,0,1,13,0,0,0,1.0,4,0
700,3,5,20,1,0,0,-1,21,0,0,0,1.5,5,0
701,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0
702,2,5,14,1,0,0,-1,15,0,0,0,1.0,5,0
703,1,2,4,0,0,0,-1,4,0,0,0,0.5,2,0
704,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0
705,2,3,8,1,0,0,-1,9,0,0,0,0.5,3,0
706,3,3,12,1,0,0,-1,13,0,0,0,1.5,3,0
707,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0
708,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
709,3,4,16,1,0,0,-1,17,0,0,0,3.0,4,0
710,1,2,4,0,0,0,-1,4,0,0,0,0.3333333333333333,2,0
711,2,3,10,1,0,0,-1,11,0,0,0,2.0,3,0
712,3,3,11,1,0,1,-1,12,0,0,0,1.5,3,0
713,2,3,8,1,0,0,-1,9,0,0,0,0.6666666666666666,3,0
714,3,2,8,1,0,0,-1,9,0,0,0,1.5,2,0
715,2,3,9,1,0,0,1,10,0,0,0,0.6666666666666666,3,0
716,2,2,6,1,0,1,-1,7,0,0,0,1.0,2,0
717,3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0
718,3,3,12,1,0,0,-1,13,0,0,0,1.0,3,0
719,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
720,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
721,5,3,20,0,1,0,1,20,0,0,0,2.5,3,0
722,5,3,18,1,0,0,-1,19,0,0,0,1.0,3,0
723,4,3,16,2,0,0,-1,18,0,0,0,0.8,3,0
724,8,3,28,1,1,0,-1,29,0,0,0,2.0,3,0
725,4,3,17,1,0,0,2,18,0,0,0,0.5,3,0
726,2,3,8,1,0,0,-1,9,0,0,0,0.5,3,0
727,5,3,20,0,0,0,1,20,0,0,0,2.5,3,0
728,4,3,14,1,0,0,-1,15,0,0,0,0.8,3,0
729,4,1,9,0,0,0,1,9,0,0,0,1.0,1,0
730,3,3,13,1,0,0,1,14,0,0,0,0.75,3,0
731,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
732,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0
733,3,2,10,1,0,1,-1,11,0,0,0,0.75,2,0
734,4,2,8,2,0,0,-1,10,0,0,0,1.3333333333333333,2,0
735,4,2,11,0,0,0,0,11,1,0,0,1.0,2,0
736,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
737,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0
738,6,3,24,1,1,1,-1,25,0,0,0,6.0,3,0
739,3,2,8,1,0,0,-1,9,0,0,0,0.5,2,0
740,3,3,10,2,0,0,-1,12,0,0,0,1.0,3,0
741,10,3,37,2,0,0,-1,39,1,0,0,3.3333333333333335,3,0
742,4,2,9,1,0,0,-1,10,0,0,0,0.4,2,0
743,5,2,15,1,0,0,-1,16,0,0,0,1.25,2,0
744,7,3,27,3,0,2,-1,30,0,0,0,1.4,3,0
745,4,2,13,1,0,0,-1,14,0,0,0,0.5714285714285714,2,0
746,4,4,18,2,0,0,-1,20,0,0,0,1.0,4,0
747,3,2,9,1,0,0,-1,10,0,0,0,0.75,2,0
748,6,3,22,2,0,1,-1,24,1,0,0,2.0,3,0
749,2,1,4,1,0,0,-1,5,0,0,0,0.3333333333333333,1,0
750,4,3,14,1,0,0,-1,15,0,0,0,2.0,3,0
751,3,3,13,1,0,1,-1,14,1,0,0,0.75,3,0
752,3,4,17,2,0,0,-1,19,0,0,0,1.0,4,0
753,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0
754,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
755,1,2,4,0,1,0,-1,4,0,0,0,0.2,2,0
756,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0
757,1,3,6,1,0,0,-1,7,0,0,0,0.25,3,0
758,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
759,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
760,4,3,15,0,1,0,-1,15,0,0,0,4.0,3,0
761,2,3,8,1,0,0,-1,9,0,0,0,0.5,3,0
762,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0
763,5,4,26,1,0,0,-1,27,0,0,0,1.6666666666666667,4,0
764,6,3,21,1,0,1,2,22,0,1,1,1.2,3,0
765,1,0,0,0,0,0,-1,0,0,0,0,0.16666666666666666,0,0
766,8,3,34,1,1,0,-1,35,1,0,0,8.0,3,0
767,3,2,10,1,0,1,-1,11,1,0,0,0.375,2,0
768,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0
769,4,3,14,1,0,0,-1,15,1,0,0,4.0,3,0
770,9,3,38,1,0,0,2,39,0,1,1,2.25,3,0
771,2,2,5,1,0,0,0,6,0,0,0,0.2222222222222222,2,0
772,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0
773,5,3,18,1,1,1,-1,19,0,0,0,1.6666666666666667,3,0
774,6,3,25,2,0,1,2,27,0,1,1,1.2,3,0
775,1,2,3,1,0,0,-1,4,0,0,0,0.16666666666666666,2,0
776,3,3,14,1,0,0,-1,15,0,0,0,3.0,3,0
777,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
778,2,3,9,1,0,0,-1,10,0,0,0,0.6666666666666666,3,0
779,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0
780,6,3,21,0,0,0,-1,21,0,0,0,2.0,3,0
781,2,3,9,1,0,0,2,10,0,1,1,0.3333333333333333,3,0
782,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
783,3,3,12,0,0,0,-1,12,0,0,0,3.0,3,0
784,2,4,12,2,0,0,-1,14,0,0,0,0.6666666666666666,4,0
785,4,2,11,2,1,0,-1,13,0,0,0,2.0,2,0
786,5,2,14,1,1,1,-1,15,0,0,0,1.25,2,0
787,3,2,8,1,0,0,-1,9,0,0,0,0.6,2,0
788,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
789,2,2,7,1,0,0,-1,8,0,0,0,1.0,2,0
790,2,3,9,1,0,0,1,10,0,0,0,1.0,3,0
791,3,3,11,1,0,0,0,12,0,0,0,1.5,3,0
792,5,2,16,1,0,0,-1,17,0,0,0,1.6666666666666667,2,0
793,4,3,15,1,0,0,-1,16,0,0,0,0.8,3,0
794,5,2,15,2,0,0,-1,17,0,0,0,1.25,2,0
795,1,1,2,1,0,0,-1,3,0,0,0,0.2,1,0
796,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
797,3,3,12,1,0,0,-1,13,0,0,0,3.0,3,0
798,5,2,15,1,0,0,-1,16,0,0,0,1.6666666666666667,2,0
799,1,0,0,0,0,0,-1,0,0,0,0,0.2,0,0
800,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
801,4,2,12,1,0,0,-1,13,1,0,0,1.0,2,0
802,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
803,6,3,21,1,0,1,-1,22,2,0,0,6.0,3,0
804,4,2,13,1,0,0,-1,14,0,0,0,0.6666666666666666,2,0
805,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
806,3,3,13,1,0,0,-1,14,0,0,0,3.0,3,0
807,3,3,12,1,0,1,-1,13,0,0,0,1.0,3,0
808,8,3,32,1,0,2,1,33,0,0,0,2.6666666666666665,3,0
809,3,2,10,0,0,0,0,10,0,0,0,0.375,2,0
810,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
811,4,3,15,0,1,0,-1,15,1,0,0,1.3333333333333333,3,0
812,8,3,30,2,0,0,1,32,0,0,0,2.0,3,0
813,3,2,10,1,0,0,-1,11,0,0,0,0.375,2,0
814,1,2,4,0,2,0,-1,4,0,0,0,0.3333333333333333,2,0
815,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
