serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url,response_time
362,13,4,58,1,0,0,1,59,0,0,0,1.1818181818181819,4,0,0.0
363,7,2,19,3,0,1,-1,22,0,0,0,0.5384615384615384,2,0,0.0
364,4,3,15,1,0,0,-1,16,0,0,0,0.5714285714285714,3,0,0.0
365,6,2,17,2,0,1,-1,19,0,0,0,1.5,2,0,0.0
366,5,2,15,1,0,0,-1,16,2,0,0,0.8333333333333334,2,0,0.0
367,4,2,11,1,0,0,-1,12,0,0,0,0.8,2,0,0.0
368,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0,0.0
369,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0,0.0
370,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0,0.0
371,1,2,3,1,0,0,-1,4,0,0,0,0.5,2,0,0.0
372,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0,0.0
373,6,3,22,1,0,0,-1,23,1,0,0,6.0,3,0,0.0
374,4,3,18,1,0,0,-1,19,0,0,0,0.6666666666666666,3,0,0.0
375,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0,0.0
376,7,3,25,1,0,0,-1,26,0,0,0,7.0,3,0,0.0
377,5,4,25,1,0,0,-1,26,0,0,0,0.7142857142857143,4,0,0.0
378,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0,0.0
379,4,2,13,1,0,0,-1,14,0,0,0,4.0,2,0,0.0
380,1,3,5,1,0,0,-1,6,0,0,0,0.25,3,0,0.0
381,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0,0.0
382,10,3,34,1,0,0,-1,35,0,0,0,10.0,3,0,0.0
383,5,3,18,1,0,0,-1,19,0,0,0,0.5,3,0,0.0
384,1,3,5,1,0,0,-1,6,0,0,0,0.2,3,0,0.0
385,6,3,20,1,0,0,-1,21,1,0,0,6.0,3,0,0.0
386,6,2,16,1,0,2,-1,17,0,0,0,1.0,2,0,0.0
387,1,2,3,1,0,0,1,4,0,0,0,0.16666666666666666,2,0,0.0
388,1,1,1,1,0,0,-1,2,2,0,0,1.0,1,0,0.0
389,10,2,31,1,0,0,3,32,1,0,0,10.0,2,0,0.0
390,4,3,16,1,0,0,-1,17,0,0,0,0.4,3,0,0.0
391,7,4,33,1,0,1,-1,34,0,0,0,1.75,4,0,0.0
392,5,7,43,0,0,1,2,43,0,0,0,0.7142857142857143,7,0,0.0
393,6,3,23,1,0,2,-1,24,2,0,0,1.2,3,0,0.0
394,1,5,0,11,0,0,0,11,0,0,0,0.16666666666666666,5,0,0.0
395,2,2,5,1,0,1,-1,6,0,0,0,2.0,2,0,0.0
396,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0,0.0
397,6,2,19,1,0,1,-1,20,0,0,0,2.0,2,0,0.0
398,2,2,6,1,0,0,0,7,3,0,0,0.3333333333333333,2,0,0.0
399,10,3,39,1,0,0,1,40,0,0,0,5.0,3,0,0.0
400,2,2,5,1,0,0,-1,6,0,0,0,0.2,2,0,0.0
401,4,2,12,1,0,0,-1,13,0,0,0,2.0,2,0,0.0
402,5,2,13,1,0,0,-1,14,0,0,0,1.25,2,0,0.0
403,7,2,15,1,0,0,0,16,0,0,0,1.4,2,0,0.0
404,10,2,28,1,0,0,0,29,2,0,0,1.4285714285714286,2,0,0.0
405,12,3,42,1,0,2,1,43,2,0,0,1.2,3,0,0.0
406,1,0,0,0,2,0,-1,0,0,0,0,0.08333333333333333,0,0,0.0
407,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
408,6,3,20,1,0,1,-1,21,0,0,0,6.0,3,0,0.0
409,1,3,5,1,0,0,-1,6,0,0,0,0.16666666666666666,3,0,0.0
410,3,3,14,1,0,0,-1,15,0,0,0,3.0,3,0,0.0
411,2,4,12,1,0,0,-1,13,2,0,0,0.6666666666666666,4,0,0.0
412,4,2,13,1,0,0,-1,14,1,0,0,2.0,2,0,0.0
413,2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0,0.0
414,7,2,22,1,0,0,-1,23,1,0,0,3.5,2,0,0.0
415,7,2,18,1,0,1,-1,19,0,0,0,1.0,2,0,0.0
416,2,2,5,1,1,0,-1,6,0,0,0,0.2857142857142857,2,0,0.0
417,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0,0.0
418,30,3,121,1,0,2,7,122,2,0,0,30.0,3,0,0.0
419,4,2,12,1,0,0,-1,13,0,0,0,0.13333333333333333,2,0,0.0
420,6,3,20,1,0,0,1,21,0,0,0,1.5,3,0,0.0
421,3,2,9,1,0,0,-1,10,0,0,0,0.5,2,0,0.0
422,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
423,8,3,31,1,1,1,-1,32,0,0,0,8.0,3,0,0.0
424,10,3,36,3,0,2,3,39,2,0,0,1.25,3,0,0.0
425,7,2,21,1,0,1,-1,22,1,0,0,0.7,2,0,0.0
426,1,1,2,0,0,0,1,2,0,0,0,0.14285714285714285,1,0,0.0
427,1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0
428,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
429,10,3,37,1,0,0,-1,38,2,0,0,10.0,3,0,0.0
430,1,0,0,0,1,0,-1,0,0,0,0,0.1,0,0,0.0
431,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
432,7,3,29,1,0,0,1,30,0,0,0,7.0,3,0,0.0
433,9,2,19,1,0,0,2,20,1,0,0,1.2857142857142858,2,0,0.0
434,7,3,26,1,0,0,-1,27,0,0,0,0.7777777777777778,3,0,0.0
435,12,3,49,1,0,0,1,50,1,0,0,1.7142857142857142,3,0,0.0
436,16,3,56,1,0,1,1,57,2,0,0,1.3333333333333333,3,0,0.0
437,16,3,59,1,0,0,6,60,1,0,0,1.0,3,0,0.0
438,1,0,0,0,2,0,-1,0,0,0,0,0.0625,0,0,0.0
439,4,2,10,1,0,0,-1,11,6,0,0,4.0,2,0,0.0
440,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0,0.0
441,4,2,12,1,0,0,-1,13,0,0,0,1.3333333333333333,2,0,0.0
442,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0,0.0
443,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0,0.0
444,3,2,8,1,0,0,-1,9,0,0,0,1.5,2,0,0.0
445,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0,0.0
446,9,3,34,1,0,0,1,35,0,0,0,9.0,3,0,0.0
447,7,3,24,1,0,2,0,25,1,0,0,0.7777777777777778,3,0,0.0
448,3,2,9,1,0,0,-1,10,0,0,0,0.42857142857142855,2,0,0.0
449,5,2,13,1,0,1,-1,14,0,0,0,1.6666666666666667,2,0,0.0
450,3,2,9,1,0,1,-1,10,0,0,0,0.6,2,0,0.0
451,14,3,46,1,0,0,1,47,1,0,0,4.666666666666667,3,0,0.0
452,2,2,6,1,0,0,-1,7,0,0,0,0.14285714285714285,2,0,0.0
453,3,2,8,1,0,0,-1,9,0,0,0,1.5,2,0,0.0
454,3,4,18,1,0,0,-1,19,0,0,0,1.0,4,0,0.0
455,3,1,6,1,0,1,-1,7,1,0,0,1.0,1,0,0.0
456,1,1,2,1,0,0,-1,3,0,0,0,0.3333333333333333,1,0,0.0
457,14,3,45,1,0,1,-1,46,2,0,0,14.0,3,0,0.0
458,3,2,10,1,0,0,-1,11,0,0,0,0.21428571428571427,2,0,0.0
459,1,0,0,0,1,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
460,3,3,14,1,0,0,-1,15,0,0,0,3.0,3,0,0.0
461,3,2,8,1,0,0,-1,9,0,0,0,1.0,2,0,0.0
462,4,1,7,0,0,0,1,7,0,0,0,1.3333333333333333,1,0,0.0
463,6,2,17,1,0,0,-1,18,0,0,0,1.5,2,0,0.0
464,2,2,5,1,0,0,-1,6,1,0,0,0.3333333333333333,2,0,0.0
465,5,2,11,1,0,0,-1,12,0,0,0,2.5,2,0,0.0
466,7,2,20,1,0,0,-1,21,1,0,0,1.4,2,0,0.0
467,3,3,11,1,0,0,-1,12,0,0,0,0.42857142857142855,3,0,0.0
468,2,2,6,1,0,0,-1,7,2,0,0,0.6666666666666666,2,0,0.0
469,5,3,21,1,0,1,1,22,0,0,0,2.5,3,0,0.0
470,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0,0.0
471,3,3,12,1,0,0,-1,13,1,0,0,3.0,3,0,0.0
472,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0,0.0
473,2,1,4,1,0,0,-1,5,0,0,0,2.0,1,0,0.0
474,2,4,11,1,0,0,-1,12,0,0,0,1.0,4,0,0.0
475,3,2,7,1,0,1,0,8,1,0,0,1.5,2,0,0.0
476,6,3,22,1,0,0,-1,23,0,0,0,2.0,3,0,0.0
477,3,2,10,1,0,0,-1,11,0,0,0,0.5,2,0,0.0
478,3,2,10,1,0,0,0,11,0,0,0,1.0,2,0,0.0
479,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0,0.0
480,1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0,0.0
481,5,1,10,1,0,0,-1,11,0,0,0,5.0,1,0,0.0
482,1,1,2,1,0,0,-1,3,0,0,0,0.2,1,0,0.0
483,4,2,11,1,0,0,-1,12,0,0,0,4.0,2,0,0.0
484,4,2,11,1,0,0,-1,12,0,0,0,1.0,2,0,0.0
485,9,3,31,1,0,1,3,32,0,0,0,2.25,3,0,0.0
486,4,2,9,1,0,1,-1,10,2,0,0,0.4444444444444444,2,0,0.0
487,3,2,8,1,0,0,-1,9,0,0,0,0.75,2,0,0.0
488,3,2,10,1,0,0,1,11,0,0,0,1.0,2,0,0.0
489,9,2,18,2,0,1,-1,20,0,0,0,3.0,2,0,0.0
490,1,2,3,1,0,0,-1,4,0,0,0,0.1111111111111111,2,0,0.0
491,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0
492,1,1,2,1,0,0,0,3,0,0,0,1.0,1,0,0.0
493,4,3,14,1,0,0,-1,15,0,0,0,4.0,3,0,0.0
494,1,0,0,0,1,0,-1,0,0,0,0,0.25,0,0,0.0
495,2,4,12,2,0,0,-1,14,0,0,0,2.0,4,0,0.0
496,1,3,5,1,0,0,-1,6,0,0,0,0.5,3,0,0.0
497,2,1,4,1,0,0,-1,5,2,0,0,2.0,1,0,0.0
498,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0,0.0
499,3,3,9,3,2,0,-1,12,0,0,0,3.0,3,0,0.0
500,5,3,18,2,3,0,1,20,1,0,0,1.6666666666666667,3,0,0.0
501,22,3,80,2,0,1,3,82,2,0,0,4.4,3,0,0.0
502,14,4,61,2,1,3,3,63,3,0,0,0.6363636363636364,4,0,0.0
503,5,2,13,1,0,0,0,14,0,0,0,0.35714285714285715,2,0,0.0
504,1,3,5,1,1,0,-1,6,0,0,0,0.2,3,0,0.0
505,6,2,14,3,0,0,1,17,0,0,0,6.0,2,0,0.0
