serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
407,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
408,4,2,10,1,0,0,-1,11,0,0,0,2.0,2,0
409,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
410,15,3,57,2,0,0,8,59,1,4,3,15.0,3,0
411,1,0,0,0,2,0,-1,0,0,0,0,0.06666666666666667,0,0
412,7,3,23,1,0,0,0,24,0,0,0,7.0,3,0
413,1,3,5,1,0,0,-1,6,0,1,0,0.14285714285714285,3,0
414,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
415,2,4,12,0,0,0,1,12,0,0,0,1.0,4,1
416,1,0,0,1,0,0,-1,1,1,0,0,0.5,0,0
417,6,3,23,1,0,1,-1,24,0,1,0,6.0,3,0
418,3,3,10,2,0,0,4,12,0,1,1,0.5,3,0
419,3,3,11,1,0,0,-1,12,0,0,0,1.0,3,0
420,4,2,13,1,0,0,-1,14,0,0,0,1.3333333333333333,2,0
421,1,3,5,1,0,0,5,6,0,1,2,0.25,3,0
422,7,4,31,1,0,1,2,32,0,1,1,7.0,4,0
423,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
424,2,2,7,1,0,0,1,8,0,0,0,2.0,2,0
425,5,3,18,3,0,0,5,21,0,1,1,2.5,3,0
426,3,3,12,1,0,0,1,13,0,0,0,0.6,3,0
427,4,4,21,1,0,0,1,22,0,0,0,1.3333333333333333,4,0
428,4,3,18,1,0,2,-1,19,0,0,0,1.0,3,0
429,1,4,8,1,0,0,2,9,0,1,1,0.25,4,0
430,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
431,6,3,20,2,0,0,0,22,0,0,0,6.0,3,0
432,8,3,27,2,0,2,1,29,0,0,0,1.3333333333333333,3,0
433,4,2,13,1,0,2,-1,14,0,1,0,0.5,2,0
434,9,3,30,1,0,1,-1,31,0,0,0,2.25,3,0
435,1,0,0,0,3,0,-1,0,0,0,0,0.1111111111111111,0,0
436,3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0
437,5,2,15,1,0,0,0,16,1,0,0,1.6666666666666667,2,0
438,3,3,8,5,0,0,0,13,0,0,0,0.6,3,0
439,2,2,6,1,0,0,5,7,0,1,0,0.6666666666666666,2,0
440,1,0,0,0,1,0,-1,0,0,0,0,0.5,0,0
441,4,3,16,1,0,1,-1,17,0,0,0,4.0,3,0
442,2,4,12,1,0,0,1,13,0,0,0,0.5,4,0
443,7,3,27,2,0,0,3,29,0,1,1,3.5,3,0
444,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
445,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
446,1,3,6,1,0,0,5,7,0,1,2,1.0,3,0
447,5,3,16,2,0,0,0,18,0,0,0,5.0,3,0
448,3,3,11,1,0,0,0,12,0,0,0,0.6,3,0
449,6,3,24,1,0,1,0,25,0,0,0,2.0,3,0
450,4,3,15,1,0,1,2,16,0,1,1,0.6666666666666666,3,0
451,1,2,4,1,0,0,3,5,0,1,1,0.25,2,0
452,3,3,13,1,0,0,-1,14,1,1,0,3.0,3,0
453,1,3,6,1,0,0,-1,7,0,0,0,0.3333333333333333,3,0
454,2,2,7,1,0,0,-1,8,0,1,0,2.0,2,0
455,1,1,2,1,0,0,-1,3,0,0,0,0.5,1,0
456,9,2,26,1,0,1,-1,27,0,0,0,9.0,2,0
457,5,2,16,1,0,0,-1,17,1,1,0,0.5555555555555556,2,0
458,4,3,15,1,0,0,-1,16,0,0,0,0.8,3,0
459,2,2,7,1,0,0,2,8,0,1,1,0.5,2,0
460,2,3,10,1,0,0,-1,11,0,2,0,1.0,3,0
461,4,3,17,1,0,0,1,18,0,0,0,2.0,3,0
462,3,2,9,1,0,0,2,10,0,1,1,0.75,2,0
463,3,2,10,1,0,0,-1,11,0,0,0,1.0,2,0
464,7,2,21,1,0,1,-1,22,0,0,0,2.3333333333333335,2,0
465,5,3,18,1,0,0,0,19,0,0,0,0.7142857142857143,3,0
466,4,3,18,1,0,1,3,19,0,1,1,0.8,3,0
467,7,2,18,2,0,3,1,20,0,0,0,1.75,2,0
468,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
469,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
470,2,2,6,2,0,0,2,8,0,1,1,2.0,2,0
471,1,3,5,1,0,0,6,6,0,1,2,0.5,3,0
472,2,4,11,1,0,0,1,12,0,0,0,2.0,4,0
473,4,2,10,2,0,0,0,12,0,0,0,2.0,2,0
474,5,3,17,1,0,0,0,18,0,0,0,1.25,3,0
475,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
476,9,3,31,1,0,2,1,32,0,1,0,9.0,3,0
477,1,0,0,0,3,0,-1,0,0,0,0,0.1111111111111111,0,0
478,9,3,31,1,0,2,1,32,0,0,0,9.0,3,0
479,6,3,23,1,0,0,0,24,0,1,0,0.6666666666666666,3,0
480,5,2,15,2,0,0,1,17,0,0,0,0.8333333333333334,2,0
481,5,3,18,2,0,0,-1,20,0,0,0,1.0,3,0
482,3,2,9,1,0,0,-1,10,0,0,0,0.6,2,0
483,3,3,14,1,0,0,3,15,0,1,1,1.0,3,0
484,1,2,4,1,0,0,3,5,0,1,1,0.3333333333333333,2,0
485,8,3,34,1,0,0,-1,35,0,1,0,8.0,3,0
486,4,2,12,2,0,0,1,14,0,0,0,0.5,2,0
487,4,3,14,1,0,3,-1,15,0,0,0,1.0,3,0
488,4,3,18,1,0,2,-1,19,1,0,0,1.0,3,0
489,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
490,5,3,17,2,0,0,1,19,0,0,0,5.0,3,0
491,7,3,23,1,0,0,-1,24,0,0,0,1.4,3,0
492,1,0,0,0,2,0,-1,0,0,0,0,0.14285714285714285,0,0
493,4,3,14,1,0,1,2,15,0,1,1,4.0,3,0
494,7,3,25,1,0,0,-1,26,0,0,0,1.75,3,0
495,6,3,21,1,0,1,4,22,0,2,1,0.8571428571428571,3,0
496,4,4,19,1,0,0,-1,20,0,0,0,0.6666666666666666,4,0
497,9,2,17,7,0,0,6,24,0,0,0,2.25,2,0
498,2,3,10,1,0,0,-1,11,0,1,0,0.2222222222222222,3,0
499,9,3,38,1,0,0,-1,39,0,0,0,4.5,3,0
500,3,2,8,1,0,0,6,9,0,0,0,0.3333333333333333,2,0
501,5,3,22,1,0,0,-1,23,0,1,0,1.6666666666666667,3,0
502,10,3,37,1,0,1,1,38,0,0,0,2.0,3,0
503,2,2,4,2,0,0,2,6,0,1,1,0.2,2,0
504,1,1,2,1,0,0,2,3,0,1,1,0.5,1,0
505,7,3,26,1,0,0,1,27,0,0,0,7.0,3,0
506,7,3,24,1,0,1,-1,25,0,1,0,1.0,3,0
507,8,3,31,1,0,0,-1,32,0,0,0,1.1428571428571428,3,0
508,1,3,5,1,0,0,-1,6,0,1,0,0.125,3,0
509,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
510,2,3,9,1,0,0,-1,10,0,1,0,1.0,3,0
511,3,3,12,1,0,0,1,13,0,0,0,1.5,3,0
512,6,3,22,1,0,0,-1,23,0,0,0,2.0,3,0
513,3,3,14,1,0,0,-1,15,0,1,0,0.5,3,0
514,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
515,1,4,8,1,0,0,4,9,0,1,1,1.0,4,0
516,11,3,40,2,0,1,2,42,0,0,0,11.0,3,0
517,8,2,23,2,0,1,-1,25,0,0,0,0.7272727272727273,2,0
518,4,2,11,1,0,1,-1,12,0,0,0,0.5,2,0
519,1,3,5,1,0,0,-1,6,0,1,0,0.25,3,0
520,1,0,0,0,4,0,-1,0,0,0,0,1.0,0,0
521,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
522,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
523,5,2,15,1,0,0,-1,16,0,1,0,5.0,2,0
524,7,3,29,1,0,0,-1,30,0,1,0,1.4,3,0
525,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
526,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
527,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
528,4,3,15,1,0,0,2,16,0,1,1,2.0,3,0
529,1,0,0,0,0,0,-1,0,0,0,0,0.25,0,0
530,10,3,31,2,0,1,1,33,0,0,0,10.0,3,0
531,6,2,19,1,0,0,1,20,0,0,0,0.6,2,0
532,7,2,22,1,0,1,1,23,3,0,0,1.1666666666666667,2,0
533,4,4,19,1,0,0,-1,20,0,0,0,0.5714285714285714,4,0
534,2,2,5,2,0,0,2,7,0,1,1,0.5,2,0
535,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0
536,4,3,16,1,0,0,0,17,0,0,0,4.0,3,0
537,1,2,4,1,0,0,-1,5,0,1,0,0.25,2,0
538,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
539,3,2,9,1,0,0,-1,10,0,0,0,1.5,2,0
540,1,2,4,1,0,0,-1,5,0,1,0,0.3333333333333333,2,0
541,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
542,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
543,3,3,11,1,0,0,-1,12,0,1,0,1.5,3,0
544,5,4,25,1,0,0,2,26,0,2,1,1.6666666666666667,4,0
545,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
546,5,3,21,1,0,0,-1,22,0,1,0,5.0,3,0
547,2,3,9,1,0,0,-1,10,0,1,0,0.4,3,0
548,4,3,16,1,0,0,-1,17,0,0,0,2.0,3,0
549,9,3,32,1,0,0,-1,33,1,0,0,2.25,3,0
550,3,1,5,1,0,0,3,6,0,1,1,0.3333333333333333,1,0
551,13,3,46,2,0,0,0,48,0,0,0,4.333333333333333,3,0
552,3,2,8,1,0,0,0,9,0,0,0,0.23076923076923078,2,0
553,4,3,17,1,0,0,-1,18,0,0,0,1.3333333333333333,3,0
554,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
555,1,4,8,1,0,0,-1,9,0,1,0,1.0,4,0
556,8,3,34,1,0,0,3,35,0,0,0,8.0,3,0
557,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
558,1,4,7,1,0,0,-1,8,0,0,0,1.0,4,0
559,2,2,6,1,0,0,-1,7,0,0,0,2.0,2,0
560,9,3,28,2,0,0,-1,30,1,0,0,4.5,3,0
561,4,3,13,2,0,0,-1,15,0,0,0,0.4444444444444444,3,0
562,1,4,7,1,0,0,-1,8,0,1,0,0.25,4,0
563,2,3,7,2,0,0,1,9,0,0,0,2.0,3,0
564,8,4,36,1,0,0,2,37,0,3,1,4.0,4,0
565,6,3,23,1,0,0,8,24,1,2,2,0.75,3,0
566,1,0,0,0,5,0,-1,0,0,0,0,0.16666666666666666,0,0
567,6,3,20,1,0,0,-1,21,0,0,0,6.0,3,0
568,1,0,0,0,0,0,-1,0,0,0,0,0.16666666666666666,0,0
569,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
570,5,3,19,1,0,1,4,20,0,2,1,5.0,3,0
571,1,3,5,1,0,0,-1,6,0,0,0,0.2,3,0
572,17,4,72,3,0,3,2,75,2,3,0,17.0,4,0
573,1,0,0,0,3,0,-1,0,0,0,0,0.058823529411764705,0,0
574,6,2,18,2,0,1,-1,20,0,0,0,6.0,2,0
575,4,3,14,2,0,0,-1,16,0,0,0,0.6666666666666666,3,0
576,7,2,20,1,0,1,0,21,0,1,0,1.75,2,0
577,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
578,4,2,12,1,0,0,1,13,0,0,0,4.0,2,0
579,1,2,3,1,0,0,-1,4,0,1,0,0.25,2,0
580,7,4,32,1,0,0,2,33,0,1,1,7.0,4,0
581,7,2,19,2,0,0,1,21,0,0,0,1.0,2,0
582,2,4,11,1,0,0,-1,12,0,2,0,0.2857142857142857,4,0
583,5,3,18,1,0,1,0,19,0,0,0,2.5,3,0
584,5,3,17,1,0,0,4,18,0,2,1,1.0,3,0
585,5,3,20,1,0,0,6,21,0,1,2,1.0,3,0
586,10,3,36,1,0,6,2,37,0,1,1,2.0,3,0
587,6,3,21,1,0,0,1,22,0,0,0,0.6,3,0
588,5,3,19,1,0,0,0,20,0,0,0,0.8333333333333334,3,0
589,1,2,3,1,0,0,0,4,0,0,0,0.2,2,0
590,5,2,15,1,0,1,4,16,0,2,1,5.0,2,0
591,4,2,12,1,0,0,1,13,0,0,0,0.8,2,0
592,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
593,3,2,8,2,0,0,5,10,0,2,2,3.0,2,0
594,14,3,46,3,0,6,5,49,3,1,1,4.666666666666667,3,0
595,13,3,46,1,0,2,1,47,1,1,0,0.9285714285714286,3,0
596,3,2,10,1,0,0,-1,11,0,1,0,0.23076923076923078,2,0
597,13,3,44,1,0,3,2,45,0,1,1,4.333333333333333,3,0
598,7,3,28,2,0,0,-1,30,1,0,0,0.5384615384615384,3,0
599,5,2,16,1,0,0,2,17,0,2,1,0.7142857142857143,2,0
600,10,3,41,2,0,1,4,43,0,1,1,2.0,3,0
601,1,5,9,1,0,0,1,10,0,0,0,0.1,5,0
602,6,3,21,1,0,1,-1,22,0,0,0,6.0,3,0
603,12,3,37,2,0,5,3,39,0,1,1,2.0,3,0
604,7,3,23,2,0,1,2,25,0,1,1,0.5833333333333334,3,0
605,7,3,24,1,0,4,2,25,0,2,1,1.0,3,0
606,6,3,23,2,0,2,1,25,0,1,0,0.8571428571428571,3,0
607,1,4,7,1,0,0,3,8,0,1,1,0.16666666666666666,4,0
608,1,4,8,1,0,0,2,9,0,1,1,1.0,4,0
609,3,3,11,1,0,0,2,12,0,2,1,3.0,3,0
610,6,5,34,1,0,0,2,35,0,1,1,2.0,5,0
611,4,3,14,1,0,0,-1,15,0,0,0,0.6666666666666666,3,0
612,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
613,8,4,35,2,0,0,5,37,0,1,2,8.0,4,0
614,1,0,0,0,3,0,-1,0,0,0,0,0.125,0,0
615,2,2,7,1,0,0,1,8,0,1,0,2.0,2,0
616,5,2,16,1,0,1,-1,17,0,0,0,2.5,2,0
617,6,3,21,1,0,0,-1,22,0,0,0,1.2,3,0
618,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
619,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
620,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
621,3,2,6,2,0,0,-1,8,0,0,0,3.0,2,0
622,4,4,20,1,0,0,0,21,0,1,0,1.3333333333333333,4,0
623,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
624,3,2,8,2,0,0,3,10,0,1,1,3.0,2,0
625,1,0,0,0,0,0,-1,0,0,0,0,0.3333333333333333,0,0
626,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
627,6,3,19,3,0,0,4,22,2,0,0,3.0,3,0
628,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
629,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
630,1,3,5,1,0,0,1,6,0,0,0,1.0,3,0
631,7,3,23,3,0,0,2,26,0,1,1,7.0,3,0
632,4,3,17,1,0,0,-1,18,0,1,0,0.5714285714285714,3,0
633,5,3,19,1,0,0,1,20,0,0,0,1.25,3,0
634,12,3,38,3,0,0,1,41,1,1,0,2.4,3,0
635,8,4,39,1,0,0,0,40,0,1,0,0.6666666666666666,4,0
636,5,2,13,1,0,3,1,14,1,0,0,0.625,2,0
637,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
638,12,3,39,2,0,0,5,41,0,2,2,12.0,3,0
639,6,3,26,1,0,0,0,27,0,0,0,0.5,3,0
640,2,2,7,1,0,0,1,8,0,0,0,0.3333333333333333,2,0
641,12,4,50,2,0,1,-1,52,0,0,0,6.0,4,0
642,4,3,17,1,0,0,-1,18,0,0,0,0.3333333333333333,3,0
643,1,3,5,1,0,0,-1,6,0,0,0,0.25,3,0
644,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
645,4,2,10,2,0,0,7,12,0,2,2,4.0,2,0
646,1,2,3,1,0,0,-1,4,0,0,0,0.25,2,0
647,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
648,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
649,3,3,12,1,0,0,1,13,0,0,0,3.0,3,0
650,7,3,24,2,0,0,-1,26,0,0,0,2.3333333333333335,3,0
651,5,2,15,2,0,0,0,17,0,0,0,0.7142857142857143,2,0
652,2,2,6,1,0,0,-1,7,0,0,0,0.4,2,0
653,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
654,3,4,15,1,0,0,-1,16,0,1,0,3.0,4,0
655,4,4,19,1,0,0,-1,20,0,0,0,1.3333333333333333,4,0
656,4,2,13,1,0,0,-1,14,0,0,0,1.0,2,0
657,3,2,10,1,0,0,-1,11,0,0,0,0.75,2,0
658,1,2,3,1,0,0,-1,4,3,0,0,0.3333333333333333,2,0
659,1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0
660,4,3,16,1,0,1,-1,17,0,0,0,4.0,3,0
661,4,3,13,2,0,0,1,15,0,0,0,1.0,3,0
662,5,2,14,1,0,2,-1,15,2,0,0,1.25,2,0
663,3,2,7,2,0,0,-1,9,0,1,0,0.6,2,0
664,3,2,10,1,0,0,1,11,0,0,0,1.0,2,0
665,8,3,31,1,0,0,1,32,0,0,0,2.6666666666666665,3,0
666,5,3,18,2,0,0,-1,20,0,0,0,0.625,3,0
667,4,3,18,1,0,1,-1,19,0,0,0,0.8,3,0
668,1,2,4,1,0,0,-1,5,0,1,0,0.25,2,0
669,7,2,21,1,0,0,0,22,0,0,0,7.0,2,0
670,3,3,14,1,0,0,-1,15,0,0,0,0.42857142857142855,3,0
671,1,5,10,1,0,0,-1,11,0,1,0,0.3333333333333333,5,0
672,7,3,22,2,0,1,-1,24,0,1,0,7.0,3,0
673,7,3,25,3,0,0,0,28,0,0,0,1.0,3,0
674,1,3,5,1,0,0,-1,6,0,0,0,0.14285714285714285,3,0
675,3,3,13,1,0,0,-1,14,0,0,0,3.0,3,0
676,2,3,8,1,0,0,-1,9,0,0,0,0.6666666666666666,3,0
677,2,2,6,1,0,0,-1,7,0,0,0,1.0,2,0
678,10,3,36,2,0,1,0,38,0,1,0,5.0,3,0
679,5,3,20,1,0,0,-1,21,0,0,0,0.5,3,0
680,1,3,5,1,0,0,-1,6,0,0,0,0.2,3,0
681,2,2,5,1,0,0,-1,6,0,0,0,2.0,2,0
682,3,3,13,1,0,0,-1,14,0,0,0,1.5,3,0
683,1,4,8,1,0,0,0,9,0,1,0,0.3333333333333333,4,0
684,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
685,2,2,6,1,0,0,2,7,0,1,1,2.0,2,0
686,3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0
687,5,2,16,1,0,1,-1,17,1,0,0,1.6666666666666667,2,0
688,4,3,15,1,0,0,-1,16,0,0,0,0.8,3,0
689,6,2,18,2,0,0,-1,20,0,0,0,1.5,2,0
690,1,2,3,1,0,0,-1,4,0,1,0,0.16666666666666666,2,0
691,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
692,5,3,18,1,0,0,4,19,0,1,1,2.5,3,0
693,6,3,22,1,0,1,-1,23,0,0,0,1.2,3,0
694,7,3,24,1,0,1,-1,25,0,0,0,1.1666666666666667,3,0
695,8,3,30,1,0,1,-1,31,0,0,0,1.1428571428571428,3,0
696,7,4,31,1,0,0,-1,32,0,1,0,0.875,4,0
697,7,3,28,1,0,0,-1,29,1,0,0,1.0,3,0
698,11,3,39,1,0,2,-1,40,0,0,0,1.5714285714285714,3,0
699,2,2,7,1,0,0,-1,8,0,1,0,0.18181818181818182,2,0
700,6,3,22,1,0,0,-1,23,0,0,0,3.0,3,0
701,5,3,22,1,0,0,-1,23,0,0,0,0.8333333333333334,3,0
702,8,3,28,1,0,0,3,29,0,1,1,1.6,3,0
703,5,3,18,1,0,0,-1,19,1,0,0,0.625,3,0
704,4,3,17,1,0,1,-1,18,0,0,0,0.8,3,0
705,4,3,13,2,0,0,-1,15,0,0,0,1.0,3,0
706,4,2,12,1,0,0,0,13,0,0,0,1.0,2,0
707,4,2,9,1,0,0,0,10,0,0,0,1.0,2,0
708,4,2,10,2,0,0,1,12,0,0,0,1.0,2,0
709,1,4,7,1,0,0,2,8,0,1,1,0.25,4,0
710,5,3,21,1,0,0,-1,22,0,0,0,5.0,3,0
711,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
712,10,3,32,2,0,1,2,34,0,1,1,10.0,3,0
713,9,3,36,1,0,0,-1,37,0,0,0,0.9,3,0
714,1,0,0,0,3,0,-1,0,0,0,0,0.1111111111111111,0,0
715,1,1,3,0,0,0,0,3,0,0,0,1.0,1,0
716,4,3,14,1,0,0,-1,15,0,1,0,4.0,3,0
717,4,2,9,1,0,1,-1,10,0,0,0,1.0,2,0
718,2,4,12,1,0,0,-1,13,0,0,0,0.5,4,0
719,4,3,14,1,0,1,-1,15,0,0,0,2.0,3,0
720,1,6,11,1,0,0,-1,12,0,1,0,0.25,6,0
721,4,2,8,2,0,0,0,10,0,0,0,4.0,2,0
722,3,2,10,1,0,0,1,11,0,1,0,0.75,2,0
723,3,2,9,2,0,0,-1,11,0,0,0,1.0,2,0
724,1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0
725,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
726,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
727,2,4,12,0,0,0,1,12,0,0,0,2.0,4,1
728,1,0,0,0,3,0,-1,0,0,0,0,0.5,0,0
729,6,3,21,1,0,1,-1,22,0,0,0,6.0,3,0
730,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
731,5,3,18,1,0,0,-1,19,0,0,0,5.0,3,0
732,1,0,0,0,2,0,-1,0,0,0,0,0.2,0,0
733,2,2,7,1,0,0,-1,8,0,0,0,2.0,2,0
734,2,2,5,1,0,0,0,6,0,0,0,1.0,2,0
735,2,3,10,1,0,0,2,11,0,1,1,1.0,3,0
736,2,2,6,1,0,0,-1,7,0,1,0,1.0,2,0
737,6,3,24,1,0,1,2,25,2,1,1,3.0,3,0
738,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
739,5,3,18,1,0,0,4,19,0,2,1,5.0,3,0
740,2,2,5,1,0,0,-1,6,0,0,0,0.4,2,0
741,4,2,11,1,0,0,0,12,0,0,0,2.0,2,0
742,7,2,22,1,0,0,-1,23,0,0,0,1.75,2,0
743,2,3,8,1,0,0,-1,9,0,1,0,0.2857142857142857,3,0
744,1,0,0,0,2,0,-1,0,0,0,0,0.5,0,0
745,2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0
746,9,4,39,1,0,0,2,40,0,0,0,4.5,4,0
747,7,3,30,1,0,0,1,31,0,0,0,0.7777777777777778,3,0
748,6,3,24,1,0,1,2,25,0,1,1,0.8571428571428571,3,0
749,5,3,16,2,0,0,1,18,0,0,0,0.8333333333333334,3,0
750,3,3,13,1,0,0,1,14,0,1,0,0.6,3,0
751,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
752,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
753,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
754,11,3,35,1,0,1,-1,36,1,0,0,3.6666666666666665,3,0
755,5,3,18,1,0,0,-1,19,0,0,0,0.45454545454545453,3,0
756,7,3,24,2,0,0,1,26,0,0,0,1.4,3,0
757,2,3,8,1,0,0,3,9,0,1,1,0.2857142857142857,3,0
758,1,4,8,1,0,0,-1,9,0,1,0,0.5,4,0
759,4,1,8,1,0,0,0,9,0,0,0,4.0,1,0
760,4,3,15,1,0,0,-1,16,0,1,0,1.0,3,0
761,2,2,7,1,0,0,-1,8,0,0,0,0.5,2,0
762,1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0
763,5,2,13,2,0,0,0,15,0,0,0,5.0,2,0
764,4,2,12,2,0,0,-1,14,0,0,0,0.8,2,0
765,9,3,32,2,0,0,-1,34,0,0,0,2.25,3,0
766,3,3,13,1,0,0,-1,14,0,0,0,0.3333333333333333,3,0
767,3,2,9,1,0,1,1,10,0,0,0,1.0,2,0
768,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
